,Date,Open,High,Low,Close,Adj Close,Volume,Date,Open,High,Low,Close,Adj Close,Volume
154,2020-08-18,12251.895508,12335.707031,11954.525391,11991.233398,11991.233398,26043227672.0,2020-08-18,429.669617,432.580292,419.674103,423.669312,423.669312,11978984079.0
155,2020-08-19,11990.884766,12028.923828,11687.333008,11758.283203,11758.283203,24502851117.0,2020-08-19,423.73858600000005,427.024658,396.67834500000004,406.463776,406.463776,13137391167.0
156,2020-08-20,11761.5,11900.411133,11710.063477,11878.37207,11878.37207,20175242945.0,2020-08-20,406.758911,418.73443599999996,404.026093,416.439789,416.439789,10043032427.0
157,2020-08-21,11878.026367,11899.259766,11564.979492,11592.489258,11592.489258,23762425999.0,2020-08-21,416.148773,418.63797,387.441132,389.126343,389.126343,11781796374.0
158,2020-08-22,11585.477539,11689.407227,11448.805664,11681.825195,11681.825195,20224191306.0,2020-08-22,389.03109700000005,396.466583,382.814636,395.835144,395.835144,10131847985.0
159,2020-08-23,11679.696289,11713.429688,11559.920898,11664.847656,11664.847656,18482062658.0,2020-08-23,395.562836,396.490417,385.039795,391.384491,391.384491,8137303970.0
160,2020-08-24,11663.689453,11807.631836,11623.25,11774.595703,11774.595703,20681511755.0,2020-08-24,391.678986,409.38858,389.314606,408.144196,408.144196,10328860398.0
161,2020-08-25,11773.588867,11778.299805,11189.850586,11366.134766,11366.134766,26301509932.0,2020-08-25,408.071686,408.52792400000004,374.355377,384.001038,384.001038,12428442042.0
162,2020-08-26,11366.894531,11530.052734,11296.993164,11488.363281,11488.363281,22466660958.0,2020-08-26,383.977448,391.87326,378.705841,386.466125,386.466125,9967343483.0
163,2020-08-27,11485.608398,11570.786133,11185.941406,11323.397461,11323.397461,23240415076.0,2020-08-27,386.60986299999996,395.349182,374.866486,382.632629,382.632629,10457777652.0
164,2020-08-28,11325.295898,11545.615234,11316.422852,11542.5,11542.5,19807127588.0,2020-08-28,382.629578,397.757629,381.27383399999997,395.874664,395.874664,9120674421.0
165,2020-08-29,11541.054688,11585.640625,11466.292969,11506.865234,11506.865234,17485597759.0,2020-08-29,395.687592,405.61636400000003,393.037415,399.921478,399.921478,8777703481.0
166,2020-08-30,11508.713867,11715.264648,11492.381836,11711.505859,11711.505859,19760127945.0,2020-08-30,399.61669900000004,428.663971,399.60836800000004,428.395721,428.395721,11211948040.0
167,2020-08-31,11713.306641,11768.876953,11598.318359,11680.820313,11680.820313,22285928250.0,2020-08-31,428.509003,438.560333,419.770172,435.079742,435.079742,12774741797.0
168,2020-09-01,11679.316406,12067.081055,11601.128906,11970.478516,11970.478516,27311555343.0,2020-09-01,434.87445099999997,487.211884,432.079193,477.05190999999996,477.05190999999996,18862763756.0
169,2020-09-02,11964.823242,11964.823242,11290.793945,11414.03418,11414.03418,28037405299.0,2020-09-02,477.007874,480.33099400000003,424.460022,440.04049699999996,440.04049699999996,19691854014.0
170,2020-09-03,11407.191406,11443.022461,10182.464844,10245.296875,10245.296875,31927261555.0,2020-09-03,440.23999000000003,449.532471,381.1297,385.67193599999996,385.67193599999996,19622845896.0
171,2020-09-04,10230.365234,10663.919922,10207.94043,10511.813477,10511.813477,29965130374.0,2020-09-04,384.671631,402.411743,371.636688,388.24115,388.24115,16747106257.0
172,2020-09-05,10512.530273,10581.571289,9946.675781,10169.567383,10169.567383,44916565292.0,2020-09-05,388.038391,394.172272,316.77435299999996,335.260071,335.260071,29880047640.0
173,2020-09-06,10167.216797,10353.927734,10056.885742,10280.351563,10280.351563,37071460174.0,2020-09-06,335.334564,359.76403799999997,319.041901,353.362274,353.362274,27643678917.0
174,2020-09-07,10280.998047,10399.15332,9916.493164,10369.563477,10369.563477,33703098409.0,2020-09-07,353.450256,358.211884,326.254364,352.673492,352.673492,21763614732.0
175,2020-09-08,10369.306641,10414.775391,9945.110352,10131.516602,10131.516602,33430927462.0,2020-09-08,353.202271,355.56286600000004,328.816772,337.60211200000003,337.60211200000003,17991403432.0
176,2020-09-09,10134.151367,10350.542969,10017.250977,10242.347656,10242.347656,24128292755.0,2020-09-09,337.824921,359.16449,332.165009,351.11001600000003,351.11001600000003,14547933520.0
177,2020-09-10,10242.330078,10503.912109,10238.135742,10363.138672,10363.138672,54406443211.0,2020-09-10,351.429321,377.39358500000003,351.11175499999996,368.101898,368.101898,31421134556.0
178,2020-09-11,10369.02832,10434.922852,10140.836914,10400.915039,10400.915039,45201121775.0,2020-09-11,368.1185,376.630402,355.582581,374.695587,374.695587,27296269329.0
179,2020-09-12,10409.861328,10578.837891,10292.386719,10442.170898,10442.170898,36750077324.0,2020-09-12,374.595398,387.538452,367.842194,387.18310499999995,387.18310499999995,13295405814.0
180,2020-09-13,10452.399414,10577.214844,10224.330078,10323.755859,10323.755859,36506852789.0,2020-09-13,387.519287,388.959808,354.340179,365.570007,365.570007,15005899191.0
181,2020-09-14,10328.734375,10800.010742,10266.008789,10680.837891,10680.837891,35453581940.0,2020-09-14,365.699585,384.485199,357.56976299999997,377.26886,377.26886,17536695361.0
182,2020-09-15,10677.754883,10938.631836,10656.459961,10796.951172,10796.951172,32509451925.0,2020-09-15,377.154022,381.50830099999996,363.606812,364.839203,364.839203,16140584321.0
183,2020-09-16,10797.761719,11100.124023,10704.884766,10974.905273,10974.905273,30769986455.0,2020-09-16,364.743988,372.767426,356.682739,365.812286,365.812286,16107612177.0
184,2020-09-17,10973.251953,11037.420898,10774.62793,10948.990234,10948.990234,38151810523.0,2020-09-17,365.86578399999996,393.901611,364.795135,389.019226,389.019226,19899531080.0
185,2020-09-18,10951.820313,11034.908203,10829.657227,10944.585938,10944.585938,26341903912.0,2020-09-18,389.337494,391.904144,376.964996,384.364532,384.364532,14108357740.0
186,2020-09-19,10933.75293,11134.092773,10909.618164,11094.34668,11094.34668,22764204008.0,2020-09-19,384.041656,387.076355,378.72406,385.544373,385.544373,11049507684.0
187,2020-09-20,11095.870117,11095.870117,10814.477539,10938.271484,10938.271484,24699523788.0,2020-09-20,385.597992,385.597992,367.09436,371.052826,371.052826,12292195784.0
188,2020-09-21,10934.925781,10988.304688,10380.260742,10462.259766,10462.259766,28884999244.0,2020-09-21,371.400146,375.73703,336.06897000000004,341.78607200000005,341.78607200000005,17398267133.0
189,2020-09-22,10459.624023,10568.077148,10382.726563,10538.459961,10538.459961,23621787804.0,2020-09-22,341.723816,346.60083,336.85504199999997,344.503174,344.503174,12732578043.0
190,2020-09-23,10539.457031,10637.847656,10185.774414,10225.864258,10225.864258,22986733997.0,2020-09-23,344.622498,345.63559,317.692078,320.58554100000003,320.58554100000003,12047020995.0
191,2020-09-24,10227.479492,10765.794922,10215.205078,10745.548828,10745.548828,23017536742.0,2020-09-24,320.618317,351.46463,318.418976,349.356659,349.356659,13460565701.0
192,2020-09-25,10747.472656,10757.548828,10594.047852,10702.290039,10702.290039,21232549821.0,2020-09-25,349.363129,357.957245,339.350311,352.161865,352.161865,12254269350.0
193,2020-09-26,10702.237305,10778.5,10682.082031,10754.4375,10754.4375,18105012128.0,2020-09-26,352.53125,355.960632,348.129639,354.965271,354.965271,11036752997.0
194,2020-09-27,10752.939453,10804.732422,10643.458008,10774.426758,10774.426758,18016880214.0,2020-09-27,354.587219,362.051361,349.09439100000003,357.321686,357.321686,11464393949.0
195,2020-09-28,10771.641602,10949.123047,10716.676758,10721.327148,10721.327148,22720365389.0,2020-09-28,357.311157,366.89025899999996,354.825134,354.9505,354.9505,12102509266.0
196,2020-09-29,10712.462891,10858.939453,10665.344727,10848.830078,10848.830078,20459870042.0,2020-09-29,354.974823,360.79348799999997,351.819458,359.963409,359.963409,10286529445.0
197,2020-09-30,10845.411133,10856.52832,10689.670898,10787.618164,10787.618164,20759622010.0,2020-09-30,359.942352,361.210327,353.614349,360.02236899999997,360.02236899999997,9773649426.0
198,2020-10-01,10785.010742,10915.84375,10493.552734,10623.330078,10623.330078,27178227816.0,2020-10-01,360.004639,369.286987,347.197937,353.231293,353.231293,12360670278.0
199,2020-10-02,10624.390625,10662.813477,10440.311523,10585.164063,10585.164063,23127839259.0,2020-10-02,353.22018399999996,354.075226,337.35693399999997,346.532654,346.532654,12946215647.0
200,2020-10-03,10583.806641,10614.091797,10527.978516,10565.493164,10565.493164,17094010304.0,2020-10-03,346.502655,351.62793,344.886658,347.321594,347.321594,8599594017.0
201,2020-10-04,10567.919922,10700.791016,10531.342773,10684.428711,10684.428711,17546792792.0,2020-10-04,347.27243,354.25332599999996,345.398712,353.121918,353.121918,9308536486.0
202,2020-10-05,10688.03418,10804.000977,10646.443359,10804.000977,10804.000977,19385191766.0,2020-10-05,353.04580699999997,355.217896,350.197632,354.2771,354.2771,9933790982.0
203,2020-10-06,10799.77832,10803.456055,10565.197266,10621.664063,10621.664063,22264958686.0,2020-10-06,354.137787,355.504059,338.520233,341.02114900000004,341.02114900000004,11497841885.0
204,2020-10-07,10619.803711,10687.268555,10591.963867,10679.136719,10679.136719,17634388529.0,2020-10-07,341.091675,342.591248,335.5336,342.119781,342.119781,10537119715.0
205,2020-10-08,10677.625,10939.799805,10569.823242,10923.62793,10923.62793,21962121001.0,2020-10-08,342.094971,352.800385,336.497101,351.455658,351.455658,11511016796.0
206,2020-10-09,,,,,,,2020-10-09,,,,,,
207,2020-10-10,11059.142578,11442.210938,11056.94043,11296.361328,11296.361328,22877978588.0,2020-10-10,365.402466,378.26715099999996,365.354034,370.96759,370.96759,13618484324.0
208,2020-10-11,11296.082031,11428.813477,11288.62793,11384.181641,11384.181641,19968627060.0,2020-10-11,370.928436,377.246796,369.828033,375.14205899999996,375.14205899999996,12584512533.0
209,2020-10-12,,,,,,,2020-10-12,,,,,,
210,2020-10-13,,,,,,,2020-10-13,,,,,,
211,2020-10-14,11429.047852,11539.977539,11307.831055,11429.506836,11429.506836,24103426719.0,2020-10-14,381.971466,387.296173,374.175018,379.484039,379.484039,13918846567.0
212,2020-10-15,11426.602539,11569.914063,11303.603516,11495.349609,11495.349609,24487233058.0,2020-10-15,379.19223,381.208771,371.35412599999995,377.44183300000003,377.44183300000003,14964182545.0
213,2020-10-16,11502.828125,11540.061523,11223.012695,11322.123047,11322.123047,25635480772.0,2020-10-16,377.8685,380.02151499999997,362.597412,366.22900400000003,366.22900400000003,14670784817.0
214,2020-10-17,11322.123047,11386.261719,11285.345703,11358.101563,11358.101563,19130430174.0,2020-10-17,366.015717,369.768127,364.489014,368.855927,368.855927,10951115359.0
215,2020-10-18,11355.982422,11483.359375,11347.578125,11483.359375,11483.359375,18283314340.0,2020-10-18,368.72753900000004,378.59765600000003,368.12915,378.213684,378.213684,11047103109.0
216,2020-10-19,11495.038086,11799.092773,11408.290039,11742.037109,11742.037109,23860769928.0,2020-10-19,378.469635,383.317657,373.702271,379.935608,379.935608,12811242092.0
217,2020-10-20,11745.974609,11999.917969,11681.480469,11916.334961,11916.334961,30915821592.0,2020-10-20,379.719696,380.761017,367.60107400000004,369.136902,369.136902,13741586582.0
218,2020-10-21,11913.077148,13184.566406,11900.928711,12823.689453,12823.689453,43414712626.0,2020-10-21,369.059418,400.627258,368.72796600000004,392.189972,392.189972,20241324322.0
219,2020-10-22,12801.635742,13161.59375,12717.09375,12965.891602,12965.891602,34729759598.0,2020-10-22,391.488617,420.141663,391.27630600000003,413.77297999999996,413.77297999999996,15772846485.0
220,2020-10-23,12971.548828,13015.961914,12752.647461,12931.539063,12931.539063,28974975003.0,2020-10-23,414.051331,418.95993,403.08203100000003,409.76669300000003,409.76669300000003,14256222052.0
221,2020-10-24,12931.574219,13145.066406,12885.74707,13108.0625,13108.0625,24542317940.0,2020-10-24,409.767242,416.59967,407.851715,412.457611,412.457611,12201739194.0
222,2020-10-25,13108.063477,13329.183594,12910.061523,13031.173828,13031.173828,24406920575.0,2020-10-25,412.45764199999996,417.15921000000003,405.35064700000004,406.217773,406.217773,10890207469.0
223,2020-10-26,13031.201172,13225.297852,12822.382813,13075.248047,13075.248047,29461458313.0,2020-10-26,406.217987,411.279877,383.782898,393.888306,393.888306,15155684229.0
224,2020-10-27,13075.242188,13759.668945,13060.837891,13654.21875,13654.21875,33749878156.0,2020-10-27,393.88818399999997,409.772858,390.608459,403.99703999999997,403.99703999999997,13940434102.0
225,2020-10-28,13654.214844,13837.695313,12932.250977,13271.285156,13271.285156,35867318895.0,2020-10-28,403.997101,408.964752,381.146332,388.650757,388.650757,15276441134.0
226,2020-10-29,13271.298828,13612.047852000002,12980.05957,13437.882813,13437.882813,56499499598.0,2020-10-29,388.651062,393.227692,381.288757,386.730103,386.730103,12920477749.0
227,2020-10-30,13437.874022999998,13651.516602000002,13136.198242,13546.522461000002,13546.522461000002,30581485201.0,2020-10-30,386.730255,391.464722,375.092407,382.819977,382.819977,13688056970.0
228,2020-10-31,13546.532227000002,14028.213866999999,13457.530272999998,13780.995116999999,13780.995116999999,30306464719.0,2020-10-31,382.820038,393.010132,381.295258,386.590332,386.590332,11276963426.0
229,2020-11-01,13780.995116999999,13862.033203,13628.37793,13737.109375,13737.109375,24453857900.0,2020-11-01,386.590332,397.11611899999997,385.165527,396.358185,396.358185,10475146018.0
230,2020-11-02,13737.032227000002,13808.323241999999,13243.160156,13550.489258000001,13550.489258000001,30771455468.0,2020-11-02,396.35598799999997,403.240753,381.01763900000003,383.15673799999996,383.15673799999996,13997574252.0
231,2020-11-03,13550.451172,13984.981445,13325.441406,13950.300781,13950.300781,29869951617.0,2020-11-03,383.156036,389.515381,371.312744,387.602173,387.602173,12588494762.0
232,2020-11-04,13950.488281,14218.766602000002,13580.47168,14133.707031,14133.707031,35116364962.0,2020-11-04,387.60321,407.66564900000003,377.827606,402.141998,402.141998,15126077675.0
233,2020-11-05,14133.733397999998,15706.404297,14102.088866999999,15579.848633000001,15579.848633000001,40856321439.0,2020-11-05,402.142944,417.52594,397.245819,414.067352,414.067352,15440711038.0
234,2020-11-06,15579.729491999999,15903.4375,15226.839844,15565.880859,15565.880859,39837841971.0,2020-11-06,414.066711,456.20062300000006,412.9823,454.71929900000003,454.71929900000003,16738305610.0
235,2020-11-07,15565.880859,15737.095703,14423.203125,14833.753906,14833.753906,35024953706.0,2020-11-07,454.72256500000003,465.675476,428.45635999999996,435.71313499999997,435.71313499999997,18873289788.0
236,2020-11-08,14833.753906,15637.320313,14744.110352000002,15479.567383000001,15479.567383000001,26632075029.0,2020-11-08,435.718811,457.780457,433.15377800000005,453.554779,453.554779,11292383601.0
237,2020-11-09,15479.595703,15785.136719,14865.529297,15332.31543,15332.31543,34149115566.0,2020-11-09,453.574158,457.349609,435.163879,444.163055,444.163055,13704320630.0
238,2020-11-10,15332.350586000002,15450.329102000002,15124.959961000002,15290.902344,15290.902344,25574938143.0,2020-11-10,444.16638200000006,453.75836200000003,439.60012800000004,449.679626,449.679626,12090381666.0
239,2020-11-11,15290.90918,15916.260741999999,15290.006836000002,15701.339844,15701.339844,29772374934.0,2020-11-11,449.679657,473.578857,449.52493300000003,462.96054100000003,462.96054100000003,14075403511.0
240,2020-11-12,15701.298828,16305.003906,15534.771484,16276.34375,16276.34375,34175758344.0,2020-11-12,462.95953399999996,467.677826,452.07241799999997,461.00527999999997,461.00527999999997,12877327234.0
241,2020-11-13,16276.44043,16463.177734,15992.152344,16317.808594,16317.808594,31599492172.0,2020-11-13,461.00549299999994,475.21725499999997,457.29824800000006,474.62643399999996,474.62643399999996,13191505725.0
242,2020-11-14,16317.808594,16317.808594,15749.193359,16068.138672,16068.138672,27481710135.0,2020-11-14,474.62643399999996,475.161438,452.986084,460.14984100000004,460.14984100000004,10312037942.0
243,2020-11-15,16068.139647999998,16123.110352000002,15793.53418,15955.587891,15955.587891,23653867583.0,2020-11-15,460.14990199999994,460.99408,440.25433300000003,447.55908200000005,447.55908200000005,10308617165.0
244,2020-11-16,15955.577147999998,16816.181641,15880.706055,16716.111328,16716.111328,31526766675.0,2020-11-16,447.55899000000005,463.831024,445.501617,459.940308,459.940308,11441239444.0
245,2020-11-17,16685.691406,17782.919922,16564.544922,17645.40625,17645.40625,39006849170.0,2020-11-17,464.40664699999996,482.232208,460.77661100000006,480.36007699999993,480.36007699999993,14593057877.0
246,2020-11-18,17645.191406,18393.949219,17352.90625,17804.005859,17804.005859,49064800278.0,2020-11-18,480.346832,491.999908,465.830963,479.48407000000003,479.48407000000003,17880199224.0
247,2020-11-19,17803.861328,18119.546875,17382.554688,17817.089844,17817.089844,36985055355.0,2020-11-19,479.48101799999995,480.12173499999994,465.704254,471.63043200000004,471.63043200000004,12473929218.0
248,2020-11-20,17817.083984,18773.226563,17765.794922,18621.314453,18621.314453,36992873940.0,2020-11-20,471.63147000000004,513.6103519999999,471.63147000000004,509.74456799999996,509.74456799999996,18629943296.0
249,2020-11-21,18621.316406,18936.621094,18444.359375,18642.232422,18642.232422,39650210707.0,2020-11-21,509.74459800000005,550.227417,504.23776200000003,549.486633,549.486633,20757099184.0
250,2020-11-22,18642.232422,18688.96875,17671.384766,18370.001953,18370.001953,41280434226.0,2020-11-22,549.486633,579.3724980000001,514.517212,558.068115,558.068115,21967049601.0
251,2020-11-23,18370.017578,18711.425781,18000.796875,18364.121094,18364.121094,42741112308.0,2020-11-23,558.0595089999999,609.98761,551.265259,608.454041,608.454041,27272302872.0
252,2020-11-24,18365.015625,19348.271484,18128.65625,19107.464844,19107.464844,51469565009.0,2020-11-24,608.522766,621.173401,593.835144,603.897766,603.897766,23281758100.0
253,2020-11-25,19104.410156,19390.964844,18581.146484,18732.121094,18732.121094,43710357371.0,2020-11-25,603.902039,605.094177,559.671387,570.686646,570.686646,20088492893.0
254,2020-11-26,18729.839844,18866.285156,16351.035156,17150.623047,17150.623047,61396835737.0,2020-11-26,570.5148929999999,575.641479,485.49731399999996,518.801147,518.801147,31104004592.0
255,2020-11-27,17153.914063,17445.023438,16526.423828,17108.402344,17108.402344,38886494645.0,2020-11-27,519.1080929999999,530.777161,497.24261500000006,517.493713,517.493713,16831105703.0
256,2020-11-28,17112.933594,17853.939453,16910.652344,17717.414063,17717.414063,32601040734.0,2020-11-28,517.597351,548.0448610000001,508.12536600000004,538.229797,538.229797,14770243833.0
257,2020-11-29,17719.634766,18283.628906,17559.117188,18177.484375,18177.484375,31133957704.0,2020-11-29,538.264587,576.602417,531.9875490000001,575.758057,575.758057,15017517758.0
258,2020-11-30,18178.322266,19749.263672,18178.322266,19625.835938,19625.835938,47728480399.0,2020-11-30,575.75708,615.24054,571.537781,614.842529,614.842529,20276867833.0
259,2020-12-01,19633.769531,19845.974609,18321.921875,18802.998047,18802.998047,49633658712.0,2020-12-01,615.0703129999999,635.160583,571.753967,587.324158,587.324158,27178964465.0
260,2020-12-02,18801.744141,19308.330078,18347.71875,19201.091797,19201.091797,37387697139.0,2020-12-02,587.2615969999999,604.022461,578.741028,598.352356,598.352356,16883292129.0
261,2020-12-03,19205.925781,19566.191406,18925.785156,19445.398438,19445.398438,31930317405.0,2020-12-03,598.459229,622.452698,588.346375,616.70874,616.70874,16146190946.0
262,2020-12-04,19446.966797,19511.404297,18697.193359,18699.765625,18699.765625,33872388058.0,2020-12-04,616.7227780000001,618.983154,569.283508,569.354187,569.354187,16337589997.0
263,2020-12-05,18698.384766,19160.449219,18590.193359,19154.230469,19154.230469,27242455064.0,2020-12-05,569.3476559999999,596.595459,563.106628,596.595459,596.595459,13498010566.0
264,2020-12-06,19154.179688,19390.5,18897.894531,19345.121094,19345.121094,25293775714.0,2020-12-06,596.568665,606.791931,584.411743,601.908997,601.908997,11290893016.0
265,2020-12-07,19343.128906,19411.828125,18931.142578,19191.630859,19191.630859,26896357742.0,2020-12-07,601.7971190000001,602.917908,585.42865,591.843384,591.843384,10720480962.0
266,2020-12-08,19191.529297,19283.478516,18269.945313,18321.144531,18321.144531,31692288756.0,2020-12-08,591.900818,594.751587,552.469238,554.827759,554.827759,14398919320.0
267,2020-12-09,18320.884766,18626.292969,17935.546875,18553.916016,18553.916016,34420373071.0,2020-12-09,554.792908,577.288391,532.998413,573.479126,573.479126,15855915840.0
268,2020-12-10,18553.298828,18553.298828,17957.064453,18264.992188,18264.992188,25547132265.0,2020-12-10,573.5040280000001,574.600159,549.784058,559.678528,559.678528,11672582040.0
269,2020-12-11,18263.929688,18268.453125,17619.533203,18058.904297,18058.904297,27919640985.0,2020-12-11,559.679199,560.376709,537.811646,545.797363,545.797363,11098819124.0
270,2020-12-12,18051.320313,18919.550781,18046.041016,18803.65625,18803.65625,21752580802.0,2020-12-12,545.578552,573.339417,545.245605,568.567322,568.567322,8534557897.0
271,2020-12-13,18806.765625,19381.535156,18734.332031,19142.382813,19142.382813,25450468637.0,2020-12-13,568.609863,593.78125,564.565979,589.663208,589.663208,9070377862.0
272,2020-12-14,19144.492188,19305.099609,19012.708984,19246.644531,19246.644531,22473997681.0,2020-12-14,589.782471,590.492981,577.118408,586.011169,586.011169,8125837102.0
273,2020-12-15,19246.919922,19525.007813,19079.841797,19417.076172,19417.076172,26741982541.0,2020-12-15,586.02179,596.247742,580.628784,589.355591,589.355591,9326645840.0
274,2020-12-16,19418.818359,21458.908203,19298.316406,21310.597656,21310.597656,44409011479.0,2020-12-16,589.378662,636.64032,582.039124,636.181824,636.181824,15817248373.0
275,2020-12-17,21308.351563,23642.660156,21234.675781,22805.162109,22805.162109,71378606374.0,2020-12-17,636.154175,673.834229,628.7493900000001,642.868958,642.868958,25479532147.0
276,2020-12-18,22806.796875,23238.601563,22399.8125,23137.960938,23137.960938,40387896275.0,2020-12-18,642.9169919999999,662.6990969999999,632.356079,654.811951,654.811951,15756303983.0
277,2020-12-19,23132.865234,24085.855469,22826.472656,23869.832031,23869.832031,38487546580.0,2020-12-19,654.6242070000001,668.769592,646.616211,659.297913,659.297913,12830893778.0
278,2020-12-20,23861.765625,24209.660156,23147.710938,23477.294922,23477.294922,37844228422.0,2020-12-20,659.185059,659.9237059999999,625.0144650000001,638.290833,638.290833,13375855442.0
279,2020-12-21,23474.455078,24059.982422,22159.367188,22803.082031,22803.082031,45852713981.0,2020-12-21,638.315186,646.846558,600.83606,609.817871,609.817871,14419493621.0
280,2020-12-22,22794.039063,23789.902344,22430.605469,23783.029297,23783.029297,44171632681.0,2020-12-22,609.420532,635.076599,589.5520019999999,634.854187,634.854187,14745890080.0
281,2020-12-23,23781.974609,24024.490234,22802.646484,23241.345703,23241.345703,51146161904.0,2020-12-23,634.824585,637.122803,560.3642580000001,583.7146,583.7146,15261413038.0
282,2020-12-24,23240.203125,23768.337891,22777.597656,23735.949219,23735.949219,41080759713.0,2020-12-24,584.13562,613.815186,568.596375,611.607178,611.607178,14317413703.0
283,2020-12-25,23733.570313,24710.101563,23463.673828,24664.791016,24664.791016,42068395846.0,2020-12-25,611.554565,633.0614009999999,605.424438,626.410706,626.410706,13520927700.0
284,2020-12-26,24677.015625,26718.070313,24522.689453,26437.037109,26437.037109,48332647295.0,2020-12-26,626.4980469999999,650.721436,617.4021,635.835815,635.835815,14761125202.0
285,2020-12-27,26439.373047,28288.839844,25922.769531,26272.294922,26272.294922,66479895605.0,2020-12-27,635.887146,711.393555,628.334961,682.642334,682.642334,26093552821.0
286,2020-12-28,26280.822266,27389.111327999995,26207.640625,27084.808594,27084.808594,49056742893.0,2020-12-28,683.205811,745.877747,683.205811,730.397339,730.397339,24222565862.0
287,2020-12-29,27081.810547000005,27370.720702999995,25987.298828,27362.4375,27362.4375,45265946774.0,2020-12-29,730.358704,737.9528809999999,692.149414,731.520142,731.520142,18710683199.0
288,2020-12-30,27360.089844,28937.740233999997,27360.089844,28840.953125,28840.953125,51287442704.0,2020-12-30,731.472839,754.303223,720.988892,751.618958,751.618958,17294574210.0
289,2020-12-31,28841.574219,29244.876952999995,28201.992188,29001.720702999995,29001.720702999995,46754964848.0,2020-12-31,751.626648,754.299438,726.511902,737.803406,737.803406,13926846861.0
290,2021-01-01,28994.009766000003,29600.626952999995,28803.585938,29374.152344,29374.152344,40730301359.0,2021-01-01,737.708374,749.2018429999999,719.792236,730.367554,730.367554,13652004358.0
291,2021-01-02,29376.455077999995,33155.117188,29091.181641000003,32127.267577999995,32127.267577999995,67865420765.0,2021-01-02,730.402649,786.798462,718.1094969999999,774.534973,774.534973,19740771179.0
292,2021-01-03,32129.408202999995,34608.558594,32052.316406,32782.023438,32782.023438,78665235202.0,2021-01-03,774.511841,1006.5650019999999,771.561646,975.50769,975.50769,45200463368.0
293,2021-01-04,32810.949219,33440.21875,28722.755858999997,31971.914063,31971.914063,81163475344.0,2021-01-04,977.058838,1153.189209,912.305359,1040.233032,1040.233032,56945985763.0
294,2021-01-05,31977.041016000003,34437.589844,30221.1875,33992.429688,33992.429688,67547324782.0,2021-01-05,1041.498779,1129.37146,986.8112789999999,1100.0061039999998,1100.0061039999998,41535932781.0
295,2021-01-06,34013.613281,36879.699219,33514.035156,36824.363281,36824.363281,75289433811.0,2021-01-06,1101.005005,1209.428589,1064.233398,1207.112183,1207.112183,44699914188.0
296,2021-01-07,36833.875,40180.367188,36491.191406,39371.042969,39371.042969,84762141031.0,2021-01-07,1208.0783689999998,1282.57959,1167.443115,1225.678101,1225.678101,40468027280.0
297,2021-01-08,39381.765625,41946.738281,36838.636719,40797.609375,40797.609375,88107519480.0,2021-01-08,1225.967896,1273.827515,1076.081543,1224.197144,1224.197144,44334826666.0
298,2021-01-09,40788.640625,41436.351563,38980.875,40254.546875,40254.546875,61984162837.0,2021-01-09,1223.7404789999998,1303.871826,1182.270386,1281.077271,1281.077271,33233105361.0
299,2021-01-10,40254.21875,41420.191406,35984.628906,38356.441406,38356.441406,79980747690.0,2021-01-10,1280.8710939999999,1347.9261470000001,1194.715576,1262.246704,1262.246704,40616938053.0
300,2021-01-11,38346.53125,38346.53125,30549.599608999997,35566.65625,35566.65625,123320567399.0,2021-01-11,1261.622925,1261.622925,924.9226070000001,1090.145386,1090.145386,60733630300.0
301,2021-01-12,35516.359375,36568.527344,32697.976563,33922.960938,33922.960938,74773277909.0,2021-01-12,1088.526733,1149.2402339999999,1012.76416,1043.43457,1043.43457,37494601692.0
302,2021-01-13,33915.121094,37599.960938,32584.667969,37316.359375,37316.359375,69364315979.0,2021-01-13,1043.740967,1134.338501,994.549072,1130.73938,1130.73938,30109792795.0
303,2021-01-14,37325.109375,39966.40625,36868.5625,39187.328125,39187.328125,63615990033.0,2021-01-14,1130.231201,1244.163086,1093.060791,1218.4530029999999,1218.4530029999999,33410915929.0
304,2021-01-15,39156.707031,39577.710938,34659.589844,36825.367188,36825.367188,67760757881.0,2021-01-15,1221.877197,1250.5058589999999,1090.721069,1171.834595,1171.834595,35972039310.0
305,2021-01-16,36821.648438,37864.367188,35633.554688,36178.140625,36178.140625,57706187875.0,2021-01-16,1171.443115,1290.053589,1157.623779,1233.5375980000001,1233.5375980000001,32319240157.0
306,2021-01-17,36163.648438,36722.351563,34069.320313,35791.277344,35791.277344,52359854336.0,2021-01-17,1233.4533689999998,1265.6446529999998,1174.38855,1230.172241,1230.172241,29258032819.0
307,2021-01-18,35792.238281,37299.285156,34883.84375,36630.074219,36630.074219,49511702429.0,2021-01-18,1230.313232,1259.450073,1187.311035,1257.279541,1257.279541,25817455560.0
308,2021-01-19,36642.234375,37755.890625,36069.804688,36069.804688,36069.804688,57244195486.0,2021-01-19,1257.43457,1432.300049,1254.522949,1377.295898,1377.295898,47195935190.0
309,2021-01-20,36050.113281,36378.328125,33570.476563,35547.75,35547.75,66834573161.0,2021-01-20,1375.248413,1405.7441410000001,1243.299927,1382.274048,1382.274048,46784030909.0
310,2021-01-21,35549.398438,35552.679688,30250.75,30825.699219,30825.699219,75643067688.0,2021-01-21,1382.684448,1382.684448,1098.476196,1121.570923,1121.570923,45932464754.0
